0.048608;48643;0.000993;13229;72.80;0.000991;42134;13.38
0.0496;46845;0.000992;9309;80.13;0.000992;41237;11.97
0.050592;48214;0.000993;8666;82.03;0.000991;40852;15.27
0.052294;50149;0.000778;10579;78.90;0.000992;45179;9.91
0.05456;52711;0.000991;4777;90.94;0.000993;48535;7.92
0.062;59963;0.001487;8506;85.81;0.000992;52684;12.14
0.065968;57945;0.001488;4996;91.38;0.000993;48472;16.35
0.069439;62081;0.001488;7234;88.35;0.000992;55228;11.04
0.07192;59951;0.000991;13971;76.70;0.001488;51841;13.53
0.071921;63963;0.000992;25719;59.79;0.001488;53368;16.56
0.073409;61607;0.000991;11353;81.57;0.001488;51944;15.68
0.076385;70945;0.001487;13012;81.66;0.001489;57769;18.57
0.082337;67521;0.000991;9808;85.47;0.001488;59195;12.33
0.085807;66831;0.001489;12862;80.75;0.000992;54295;18.76
0.087296;79765;0.001488;13843;82.65;0.001488;66245;16.95
0.092752;78404;0.001488;13642;82.60;0.001488;65436;16.54
0.098704;85438;0.001488;16118;81.13;0.000991;74188;13.17
0.103663;98250;0.001487;12510;87.27;0.001488;82429;16.10
0.114576;77053;0.001488;16420;78.69;0.001488;62284;19.17
0.11408;84620;0.001488;16317;80.72;0.001488;70305;16.92
0.116064;85673;0.001488;22399;73.86;0.001488;68637;19.88
0.117552;98149;0.001487;6877;92.99;0.001488;87278;11.08
0.119536;96110;0.001983;13960;85.47;0.001489;83797;12.81
0.12152;86957;0.001488;12348;85.80;0.001488;71714;17.53
0.123971;84902;0.001984;10025;88.19;0.001488;76001;10.48
0.123008;94081;0.001488;14030;85.09;0.001488;81651;13.21
0.129953;113589;0.001487;14956;86.83;0.001488;100172;11.81
0.130448;106322;0.001488;32484;69.45;0.001984;88767;16.51
0.139376;105218;0.001488;21564;79.51;0.001488;91906;12.65
0.14136;101499;0.001985;12495;87.69;0.001488;81953;19.26
0.154255;110052;0.001488;30185;72.57;0.001985;95571;13.16
0.154255;119844;0.001984;17779;85.16;0.001489;111349;7.09
0.155249;117324;0.001487;15285;86.97;0.001984;101439;13.54
0.163184;130001;0.001984;23184;82.17;0.001488;109474;15.79
0.169632;109303;0.001984;20335;81.40;0.001488;97803;10.52
0.171121;113713;0.001488;16662;85.35;0.001984;99240;12.73
0.200383;118047;0.001984;22347;81.07;0.002479;99481;15.73
0.205344;127807;0.001983;24599;80.75;0.001985;105933;17.11
0.211791;135095;0.001984;19153;85.82;0.001984;117499;13.02
0.214767;151357;0.001985;20705;86.32;0.001984;131400;13.19
0.21328;131880;0.001984;27801;78.92;0.002480;113114;14.23
0.222208;156638;0.00248;21606;86.21;0.001984;132400;15.47
0.227664;163653;0.00248;31636;80.67;0.001984;145542;11.07
0.240064;148154;0.001984;25019;83.11;0.002479;131534;11.22
0.245024;155792;0.001984;25646;83.54;0.002480;135307;13.15
0.242544;162171;0.001984;36119;77.73;0.002480;150413;7.25
0.25296;156013;0.00248;21850;85.99;0.002480;136699;12.38
0.258416;177382;0.002479;33568;81.08;0.002480;147985;16.57
0.256928;186060;0.00248;26710;85.64;0.001984;162978;12.41
0.266848;154965;0.00248;30155;80.54;0.002480;131961;14.84
0.271312;167167;0.00248;32950;80.29;0.002480;139655;16.46
0.289663;180442;0.00248;24464;86.44;0.002481;148751;17.56
0.293136;191587;0.002481;27078;85.87;0.002480;168964;11.81
0.302064;193668;0.00248;35560;81.64;0.002976;174041;10.13
0.304544;184359;0.002479;41183;77.66;0.002481;157791;14.41
0.323392;187556;0.00248;48535;74.12;0.002976;150308;19.86
0.325871;192645;0.00248;44478;76.91;0.002480;162317;15.74
0.354031;202588;0.002975;21413;89.43;0.002481;170297;15.94
0.355135;216186;0.002976;29167;86.51;0.002480;174886;19.10
0.357615;207000;0.002977;40893;80.24;0.002480;166632;19.50
0.373488;222780;0.002481;25315;88.64;0.002975;184468;17.20
0.382416;207776;0.002976;42923;79.34;0.002976;162412;21.83
0.393824;223863;0.002976;48024;78.55;0.002977;197444;11.80
0.408207;224329;0.002976;28706;87.20;0.002976;196641;12.34
0.41416;219735;0.002976;49358;77.54;0.003472;181343;17.47
0.419616;234028;0.003471;35539;84.81;0.002977;210056;10.24
0.44392;243831;0.002975;29609;87.86;0.003472;198852;18.45
0.459271;214809;0.002976;28703;86.64;0.002976;174243;18.88
0.477647;287382;0.003472;54311;81.10;0.002976;247776;13.78
0.531712;262356;0.003473;32246;87.71;0.003471;222894;15.04
0.54808;277286;0.003472;39558;85.73;0.003472;239487;13.63
0.589743;281910;0.003473;16833;94.03;0.003472;226609;19.62
0.597185;293693;0.003472;48091;83.63;0.003968;242754;17.34
0.613552;328518;0.003473;50053;84.76;0.003967;290266;11.64
0.625456;325821;0.003472;44388;86.38;0.003968;272887;16.25
0.628928;342415;0.003472;25102;92.67;0.003968;292319;14.63
0.636369;300073;0.003472;44431;85.19;0.003968;253915;15.38
0.633888;339585;0.003969;37699;88.90;0.003968;286511;15.63
0.656209;326982;0.003968;39076;88.05;0.003968;282568;13.58
0.654196;343900;0.003968;40892;88.11;0.003473;293309;14.71
0.681504;299703;0.003968;38971;87.00;0.003472;262174;12.52
0.683487;355484;0.003968;16317;95.41;0.003472;296738;16.53
0.70432;298496;0.003968;57341;80.79;0.003968;249483;16.42
0.708288;310386;0.003968;46530;85.01;0.003969;248656;19.89
0.708288;348844;0.003968;51234;85.31;0.003472;283674;18.68
0.718704;317007;0.003472;26121;91.76;0.003968;263202;16.97
0.720688;318706;0.003968;42612;86.63;0.003968;281442;11.69
0.731104;328235;0.003968;45046;86.28;0.003968;285704;12.96
